content,original_id,from,date_created,sentiment,original_sentiment
'@PDI_Perjuangan: G Marahi Bawahan Jokowi: Memang Seharusnya Begitu maka jngn duduk manis ?? kantor aza   sragen -ngawi prlu sidak gubjatim','461571739860738048','mbahsuripsuroso','2014-05-01 01:24:13','Other','Possibly Positive'
'@jokowi_do2   meneteskan air mata  dukungan melimpah  saat launching. Sameton jokowi #. Bejo http://t.co/B5kzSAwqyM','461571501360046080','ianmenoreh14','2014-05-01 01:23:16','Other','Possibly Positive'
'@PDI_Perjuangan: Sekjen PDI Perjuangan @tjahjo_kumolo  Cawapres untuk Jokowi Diumumkan 9 Mei http://t.co/GR7n4c3Jdo Indonesia Hebat..!','461571466534715393','BersamaBungAbas','2014-05-01 01:23:07','Other','Possibly Positive'
'Bagus! Beda dg jargon Oneng RT @saididu: Dukung RT @liputan6dotcom: Hatta Rajasa Dukung Jokowi Hapus Subsidi BBM http://t.co/y27oJMmNzc','461571227358732289','faisalyusra','2014-05-01 01:22:10','Other','Possibly Positive'
'Status Gunung Slamet dan Merapi Naik  Tim SAR Mulai Atur Strategi http://t.co/BPYDam8xYa #jkw4p #Jokowi','461571000761475073','kabarJKW4P','2014-05-01 01:21:16','Other','Possibly Positive'
'@TrioMacan2000 anda lucu de  dukung RR jadi pasagan jokowi tapi anda ga mau jokowi jadi presiden  ga jelas banget loe tai kuda','461570860847886336','BisyarAsli','2014-05-01 01:20:43','Negative','Negative'
'RT @Jokowi4Me: Dukungan Melimpah  Jokowi Teteskan Air Mata http://t.co/txLmT3sFuU','461570698897395713','wisnu_prgn','2014-05-01 01:20:04','Other','Possibly Positive'
'RT @PDI_Perjuangan: Ganjar Marahi Bawahannya  Jokowi: Memang Seharusnya Begitu                                              http://t.co/aO8?','461570641699676160','BagasW_S','2014-05-01 01:19:51','Other','Possibly Negative'
'RT @PDI_Perjuangan: Revolusi Mental ala Jokowi Dibutuhkan untuk Perbaiki Sakitnya Industri Nasional http://t.co/8pJ9dEL9sV #JokowiPreside?','461570531716640768','BagasW_S','2014-05-01 01:19:24','Other','Possibly Positive'
'RT @fahmi_freezzy: Lihatlah berita tentang jokowi yg ada setiap hari ada dan semuanya berita2 positif itu adalah bukti berita mencuci otak ?','461570359481729024','bilykusuma','2014-05-01 01:18:43','Other','Possibly Positive'
'@a_huseinhrp JOKOWI maju di DKI pertama adalah karena JK ... yang minta ke MEGA dan MEGA setuju..baru prabowo nyusul  suka main di tikungan','461570345669902336','INAhebat','2014-05-01 01:18:40','Positive','Positive'
'RT @fahmi_freezzy: Jokowi hanyalah seorang gubernur yg minim prestasi tp beritanya bisa mengalahkan berita artis2 ngetop','461570342943604736','bilykusuma','2014-05-01 01:18:39','Other','Possibly Positive'
'nah malu nga? @PartaiSocmed: Dalam beberapa hari kedepan kita akan lihat transformasi dari akun @TrioMacan2000 yg berbalik puja-puji Jokowi','461570324492845056','CyberSg','2014-05-01 01:18:35','Other','Possibly Positive'
'RT@alvinlie21: RT @PartaiSocmed: Keren nih! #Ramaikan  RT @Eyank_Bob: Simbul dukungan untuk Jokowi. Cc: @kurawa   http://t.co/wOrMXg0Pp7','461570138639060992','valembrex','2014-05-01 01:17:51','Positive','Positive'
'Oke Syepz.! @PDI_Perjuangan: Sekjen PDI Perjuangan @tjahjo_kumolo  #CaWaPres utk @Jokowi_Do2 Diumumkan 9\'Mei http://t.co/gNXiGjZxFQ','461570031667523584','HaryadiSatoto','2014-05-01 01:17:25','Other','Possibly Positive'
'RT @nandoamri: @kabarpolitik kalau jokowi cocok jadi wakil saya cuman sy g punya partai.','461569919071424512','kabarpolitik','2014-05-01 01:16:58','Other','Possibly Positive'
'Seandainya 1 hari lebih cepat...kita akan sama menunggu delay yg sama Pak Jokowi :) http://t.co/bBRlLGkYIK','461569757402378241','victorosman','2014-05-01 01:16:20','Other','Possibly Positive'
'@kabarpolitik kalau jokowi cocok jadi wakil saya cuman sy g punya partai.','461569727848923138','nandoamri','2014-05-01 01:16:13','Other','Possibly Positive'
'Sa. . .......RT @PartaiSocmed: Ingat Jokowi ingat blusukan. Ingat PKS ingat _________?? (cont) http://t.co/gjHyw67dyT','461569483874656256','anak2macan','2014-05-01 01:15:15','Other','Possibly Positive'
'Oalah Pak Jokowi kebakaran akibat instalasi listrik gedung yang disalahkan PLN','461569283248513025','vebystalony','2014-05-01 01:14:27','Other','Possibly Negative'
'@jokowi_do2 kereen  kegiatan tuaaaaa ga penting  sing penting # bejo http://t.co/hdq2YI36To','461568942893309952','ianmenoreh14','2014-05-01 01:13:06','Other','Possibly Negative'
'#TeamFollowBack #RTS Setuju Jokowi  Ketua MPR sebut RI perlu revolusi mental: Kita banyak g... http://t.co/UmFIcFjitP #OpenFollow #GAIN','461568936987734016','RahmatHydayanto','2014-05-01 01:13:04','Other','Possibly Negative'
'Jangan mau. Harus model baru. Jangan orang lama RT @Kabaronline1: PKB: Monggo Pak Jokowi! Mau (cont) http://t.co/QYkTyYHc0L','461568538126213121','anak2macan','2014-05-01 01:11:29','Other','Possibly Negative'
'RT @PartaiSocmed: Lanjutkan pola ini secara konsisten tweeps! Jangan lupa  abaikan fitnah2 Jokowi haters. Jangan terpancing dg permainan me?','461568527132925952','CyberSg','2014-05-01 01:11:27','Other','Possibly Negative'
'tul!@jendraltwitwar: Gak ada orang yg dukung Jokowi minta bayaran. Ngapain dibayar? Nikmat kok dukung dia. Juga dia bagus buat Indonesia.','461568405695242241','CyberSg','2014-05-01 01:10:58','Other','Possibly Negative'
'Ryamizard Cawapres Terkuat Pendamping Jokowi http://t.co/j1hS12MJXZ #Indonesia','461568386791915520','harian_terbit','2014-05-01 01:10:53','Other','Possibly Negative'
'RT @JasmevPrambanan: Ini Enam Gagasan Jokowi untuk Masalah Petanian @BEMFTPUGM @BEMFTPUB @demafaperta @lemfktugm @bemfkhugm @bemkmuny  http?','461568359834730496','BEMFTPUGM','2014-05-01 01:10:47','Other','Possibly Negative'
'Mental Ketua MPR Rusak karena Gagal jadi Anggota DPR lagi @merdekadotcom: Setuju Jokowi  Ketua MPR sebut RI perlu revolusi mental','461567986231296001','Kangsyam78','2014-05-01 01:09:18','Negative','Negative'
'Gua kecewa ama Jokowi krn dia ga nuntasin kerjaannya di Jakarta. Tapi gua ga mau Indonesia di pimpin oleh pelanggar HAM & pengusaha lumpur','461567478464671745','Ale_Nisfu','2014-05-01 01:07:17','Other','Possibly Negative'
'RT @iammahathir: Jokowi memang butuh pendamping seperti Bpk Ryamizard R  insyaallah janji kemerdekaan akan terlunasi @TrioMacan2000 http://?','461567436202852352','Purwantama','2014-05-01 01:07:06','Other','Possibly Negative'
'Konsisten tdk dkung jokowi @iwanfals minta kdatangan krumah\'a tdk dmanfaatkan sbagai upaya mncari dkungan politik','461567333555662848','SemuaPilihPKS','2014-05-01 01:06:42','Other','Possibly Positive'
'Jokowi memang butuh pendamping seperti Bpk Ryamizard R  insyaallah janji kemerdekaan akan terlunasi @TrioMacan2000 http://t.co/kcUTqXXnTB','461567137698816000','iammahathir','2014-05-01 01:05:55','Other','Possibly Negative'
'RT @alvinlie21: RT @PartaiSocmed: Keren nih! #Ramaikan  RT @Eyank_Bob: Simbul dukungan untuk Jokowi. Cc: @kurawa   http://t.co/z5kQrERXaW','461566731681411072','Lindahuberta','2014-05-01 01:04:19','Positive','Positive'
'Jangan kepedean om@farhatabbaslaw: Kalo jokowi berani sumpah pocong untuk gak KKN  besok gue mundur jadi capres dan dukung Jokowi !','461566659904299008','angga_mahen','2014-05-01 01:04:01','Other','Possibly Negative'
'@Metro_TV nggak usah basa basi deh....sana sanjung2 & unggul unggulkan penipu...JOKOWI.','461566461551464448','agus_instrum','2014-05-01 01:03:14','Negative','Negative'
'RT @iammahathir: Jenderal Ryamizard Ryacudu adalah jend yg agamis  tegas bersih dan disayangi gusdur. Top @jokowi_do2 @MegawatiSSP @tjahjo_?','461566447949340672','Purwantama','2014-05-01 01:03:11','Other','Possibly Positive'
'Wow! RT program KJP dan KJS milik Jokowi menangkan penghargaan MDGs 2014 dalam bidang kesehatan dan pendidikan http://t.co/wyPUFQjLx0','461566282517590016','jasmevjkt','2014-05-01 01:02:31','Other','Possibly Positive'
'Aat @ReginaAndriane kita pake bareng yuk! Wkwkwkwk RT@fariz1234: RT @farhatabbaslaw: Kalo jokowi brn sumpah pocg ga KKN  bsk g mundr jd','461566262456229888','YCH7168','2014-05-01 01:02:27','Other','Possibly Positive'
'Orang segagah Ryamizard ryacudu cuma jadi ban serep orang cacingan macam #Jokowi  apa kata duniaa?? @TrioMacan2000','461566249214803968','fadreee','2014-05-01 01:02:23','Positive','Positive'
'Jenderal Ryamizard Ryacudu adalah jend yg agamis  tegas bersih dan disayangi gusdur. Top @jokowi_do2 @MegawatiSSP @tjahjo_kumolo @evndari','461566195544489984','iammahathir','2014-05-01 01:02:11','Other','Possibly Positive'
'Jokowi Mendapat Dukungan Dari Para Buruh Di Jawa Timur http://t.co/c1t67vyABC','461566190351941632','iManadoID','2014-05-01 01:02:09','Other','Possibly Positive'
'Ryamizard Cawapres Terkuat Pendamping Jokowi: Jakarta  HanTer - Hasil jajak pendapat Indonesia Survey Center (... http://t.co/GpZoZWgDQd','461566016795860992','TerbitNews','2014-05-01 01:01:28','Other','Possibly Negative'
'Sbenarnya kurang teliti  tak ingin terlihat salah pakai sj jurus jokowi alasan kecapekan konsentrasi melemah. Demi citra tp citra demikian.','461565820162686976','YogiMarkus','2014-05-01 01:00:41','Other','Possibly Positive'
'@jarotdoso halahhh... #Esemka itu kan mobnas tipu-tipu konglomerat cina sama jokowi... Alhamdulillah kagk jadi..!','461565756711239680','Ernest_Amed','2014-05-01 01:00:26','Negative','Negative'
'RT @Jokowi4all: RT @KAKANDARASMUDIN: @Jokowi4all selamat sy ucapkan buat ibu2 semua semoga apa yg kt lakukan utk bpk rakyat jokowi R1 bs te?','461565701266763777','seknasperempuan','2014-05-01 01:00:13','Other','Possibly Positive'
'Wow!  Jusuf Kalla tidak cocok jadi cawapres Jokowi  baiknya dari militer http://t.co/lfw22NUlNX','461565667796598784','MatahatiCorp','2014-05-01 01:00:05','Other','Possibly Negative'
'Yuddy Chrisnandi: Lebih Baik Hanura Gabung PDIP Dukung Jokowi-JK http://t.co/03HfzQAQ7N @PDI_Perjuangan @NasDem @Presiden2014com','461565533687922688','WiraKusuma00','2014-05-01 00:59:33','Other','Possibly Positive'
'Selamat Hari BURIH  bermartabat  sejahtera lahir Bathin  dan majukan ekonomi bangsa!@budimandjatmiko @fadjroeL @DePendi @jokowi_do2','461565529459683328','yunee73','2014-05-01 00:59:32','Other','Possibly Positive'
'Malah ngebantu promote jokowi :) RT @r7olles Yaelah fahri hamzah sibuk ngurusin jokowi dan bu mega...','461565351365337088','masluluk','2014-05-01 00:58:49','Other','Possibly Negative'
'Sabi! @gundulsejahtera: #putihJokowi  Think White  Think Jokowi  https://t.co/yIBo9OmLVU ?','461565262387347456','SejutaContong','2014-05-01 00:58:28','Other','Possibly Negative'
'RT @KicauIndonesia: Poros Indonesia Raya Dinilai Ampuh Tumbangkan Jokowi di Pilpres ... - Berita8 http://t.co/fSFBzvsVGV #Indonesia','461565196298121219','IndonesiaTrends','2014-05-01 00:58:12','Other','Possibly Negative'
'Tinggal pilih  yg cukup? sj atau yg lbh layak RT @PartaiSocmed: @YabezFebry Jujur saja  bg kami Prabowo cukup baik tp Jokowi lbh layak :)','461564865568460800','Forsa_Italia','2014-05-01 00:56:54','Other','Possibly Positive'
'Poros Indonesia Raya Dinilai Ampuh Tumbangkan Jokowi di Pilpres ... - Berita8 http://t.co/fSFBzvsVGV #Indonesia','461564705635438593','KicauIndonesia','2014-05-01 00:56:15','Other','Possibly Negative'
'#News Program KJP dan KJS Jokowi raih penghargaan internasional http://t.co/5tDgZWrhBg #Assadiqulhaq','461564481512812544','NinjaKingdom1','2014-05-01 00:55:22','Other','Possibly Positive'
'RT @PDI_Perjuangan: Ternyata bukan cuma di televisi kita melihat Jokowi ramah. Tapi aslinya memang baik & ramah  kata seorang Ibu  http:/?','461564418673750016','rumpaka_adi','2014-05-01 00:55:07','Other','Possibly Positive'
'@detikcom @detik_tv Gak Jokowi  Risma dan Ganjar  sing penting ada efeknya gak dikemudian hari? Biasalah ada yang sakit hati....','461564281910067200','gatotkacawdki','2014-05-01 00:54:34','Other','Possibly Positive'
'Cocok gak jadi cawapres Jokowi @TrioMacan2000: 2. Ryamizard adalah prajurit sejati  saptamargais  pancasilais dan agamis. Sebuah kombinasi','461563938853773312','Eer1','2014-05-01 00:53:13','Other','Possibly Negative'
'RT @jarotdoso: 33. Dari sini akhirnya kita tahu  apakah mobil #Esemka yg lekat dg sosok @jokowi_do2 gagal atau sengaja digagalkan oleh pem ?','461563706573217792','Rinoff','2014-05-01 00:52:17','Other','Possibly Negative'
'Lucu  memaksakan hub. antar variabel  asumsi dianggap fakta Antara JIL  JIS  LGBT  PDI-P Dan Jokowi by @Hafidz_Ary http://t.co/tIlEOol7r1','461563692274819072','boni_bon2','2014-05-01 00:52:14','Positive','Positive'
'Mba\' Puan Jgn dilupkan  Awas lo  bisa  Lenyap Tra Soekarno@Purwantama @TrioMacan2000 @Ryamizard_R @jokowi_do2','461563502017015808','JurhumLantong','2014-05-01 00:51:28','Positive','Positive'
'RT @jarotdoso: 21. Dgn bisa diproduksinya mobil #Esemka secara massal  @jokowi_do2 berharap dpt menyerap byk tenaga kerja di Solo & sekitar.','461563312451252224','Rinoff','2014-05-01 00:50:43','Positive','Positive'
'Kalo jokowi berani sumpah pocong untuk gak KKN  besok gue mundur jadi capres dan dukung Jokowi ! Kalo gak berani jgn berani-berani.','461563163696066560','farhatabaslaw_2','2014-05-01 00:50:08','Other','Possibly Negative'
'RT @PartaiSocmed: Keren nih! #Ramaikan RT @Eyank_Bob: Simbul dukungan untuk Jokowi. Cc: @kurawa @PartaiSocmed http://t.co/LB88JwjoQQ','461563083727437824','alfian_rasyid','2014-05-01 00:49:49','Positive','Positive'
'@kib_jokowi apa punya pandangan mengenai pendamping ideal buat support kinerja Jokowi?.','461563035820118016','tembakaumerah','2014-05-01 00:49:37','Other','Possibly Negative'
'RT @rizkysahputra17: Katanya jokowi akan ikuy pemilihan pimpinan di akhirat juga kok sehabis jd RI-1@RatnaSpaet @Ernest_Amed','461563010570416128','Ernest_Amed','2014-05-01 00:49:31','Other','Possibly Negative'
'RT @PartaiSocmed: Dalam beberapa hari kedepan kita akan lihat transformasi dari akun @TrioMacan2000 yg berbalik puja-puji Jokowi','461562793972334592','garishitam_','2014-05-01 00:48:40','Other','Possibly Positive'
'Bodoh itu mau dibodohi jokowi cs @marioubu: @RatnaSpaet @Ernest_Amed haha bisa saja mbak Ratna ini..mmg bisa sekjen PBB dikejar?','461562698958790656','Ernest_Amed','2014-05-01 00:48:17','Positive','Positive'
'JKW #Boneka_Asing RT @rizkysahputra17: Katanya jokowi akan ikuy pemilihan pimpinan di akhirat juga kok sehabis jd RI-1@RatnaSpaet','461562291570225152','Ernest_Amed','2014-05-01 00:46:40','Other','Possibly Negative'
'Bisa bgtu ya? @PartaiSocmed: Dalam beberapa hari kedepan kita akan lihat transformasi dari akun @TrioMacan2000 yg berbalik puja-puji Jokowi','461562160204619776','LoveNiey','2014-05-01 00:46:09','Positive','Positive'
'Itu pilihan anda #sayaraguterhadapjokowi @zazli1: Pengmat angkat bicara soal Konsep Bank Tani Jokowi #sayapilihjokowi http://t.co/Na2vdnTivp','461561883640610816','nopi_maman','2014-05-01 00:45:03','Other','Possibly Negative'
'Hindarkan isu  fitnah terhadap #Jokowi #JKW4P   mereka hanya ingin menjatuhkan.','461561841122959360','jkw4pbatam','2014-05-01 00:44:52','Other','Possibly Negative'
'Partai apa yg mau usung lo jg capres suara PD ga mpe 25% tuh @farhatabbaslaw Kalo jokowi berani sumpah pocong utk gak KKN  besok gue mundur','461561810118643712','GalangLyfe','2014-05-01 00:44:45','Other','Possibly Negative'
'PKB Pasrah ke Megawati soal Pendamping Jokowi - Riaupos.co http://t.co/85xtThfOmG','461561476914761729','riaupos','2014-05-01 00:43:26','Negative','Negative'
'Ngak Mikir? @opahcuki : Ingat ini jaman pikada? ~> Jokowi : Bangun Monorel & MRT Aja Lama Banget !! http://t.co/flLhIcvtfB | Lalu skrg apa?','461561415967322112','aulia7','2014-05-01 00:43:11','Other','Possibly Negative'
'#JKW4P Kami Relawan Jokowi *sukarela*  tapi tidak ada yang namanya Relawan Prab*** karena mereka dibayar.','461561298996588544','jkw4pbatam','2014-05-01 00:42:43','Other','Possibly Negative'
'Poros Indonesia Raya Dinilai Ampuh Tumbangkan Jokowi di Pilpres 2014 - Berita8 http://t.co/CKSYpgg54T','461561256264998912','AndreaFX10','2014-05-01 00:42:33','Other','Possibly Negative'
'3 pasang:  Poros Jokowi  Poros Demokrat  Nah yg ketiga ini kelihatan mustahil  tapi politik ada seni kemungkinan  Poros Prabowo+Ical','461560873577086976','r4j4ndr1e','2014-05-01 00:41:02','Negative','Negative'
'Can kalo Riamizard jd cawapres jokowi apa mgkin berbalik dukung jokowi? Hihi iblis skalipun bersama malaikat ttp aja setan cc @TrioMacan2000','461560865989197825','singa_maritim','2014-05-01 00:41:00','Other','Possibly Positive'
'Kisah Jokowi Naik GA 229  SOC-CGK http://t.co/vaxtSABWxQ via @adesmurf cc @PartaiSocmed @PDI_Perjuangan @forjokowi @jasmev2014','461560824901804035','Forsa_Italia','2014-05-01 00:40:50','Positive','Positive'
'RT @ks_PDIP_Projo: Amiiin - Masyarakat Uni Eropa Dukung Jokowi http://t.co/Ik4Y2vpJbu lewat @wartaharianco #JokowiPresiden','461560743431659520','endzie13','2014-05-01 00:40:31','Other','Possibly Positive'
'RT @imadya: Orang2 dukung Jokowi atau Prabowo jadi Presiden  tapi sebenarnya Ahok yg paling cocok jadi Presiden Indonesia saat ini :p','461560643758198785','khanti5','2014-05-01 00:40:07','Other','Possibly Positive'
'@RumahJokowi @PDI_Perjuangan @YouTube KJS & KJP dan perencanaan terbaik  JOKOWI bikin bukti bukan JANJI','461560604642144256','INAhebat','2014-05-01 00:39:58','Other','Possibly Positive'
'RT @kurawa: iya RT @yudhapermana_66: @kompascom: Basuki:Jokowi Sempat Ingin Mundur http://t.co/w5egKiMtQy http://t.co/eTJvKADlWk gmn tang?','461560343676727296','FendhyHS','2014-05-01 00:38:55','Other','Possibly Negative'
'RT @ks_PDIP_Projo: hehe @alireza_alatas Pro Jokowi=PROJO.Partai Jokowi=PARJO.Bela Jokowi=BEJO.Suka Krn Jokowi= SUKARJO.Melindungi Jokowi=ME?','461560286508363776','endzie13','2014-05-01 00:38:42','Other','Possibly Positive'
'JAUH LEBIH LAYAK RT @PartaiSocmed: @YabezFebry Jujur saja  bagi kami Prabowo cukup baik tapi Jokowi lebih layak :)','461560283601727490','YabezFebry','2014-05-01 00:38:41','Other','Possibly Positive'
'RT @TJINHAN_LIE: Horeee cc @PartaiSocmed @kurawa RT @merdekadotcom: Program KJP dan KJS Jokowi raih penghargaan internasional http://t.co/b?','461560230661218306','FendhyHS','2014-05-01 00:38:29','Positive','Positive'
'Semoga kedepan Media bisa berpihak 100% pada rakyat...  bisa memperjuangkan nasib rakyat  dan bisa \'menghancurkan\' misi jahat jokowi.','461560231508443136','agus_instrum','2014-05-01 00:38:29','Positive','Positive'
'Walau byk teman2 saya yang dukung Jokowi. Saya cuma RT loh ya. Dulu sewaktu SBY juga begitu.. Dihajar kanan kiri atas bawah. :))))) xD','461560215088152576','b4nganto','2014-05-01 00:38:25','Other','Possibly Positive'
'@TrioMacan2000 om pasti mengenal cr baik sosok RR tapi akun om kan juga terkenal anti jokowi gmn tuh om?','461560215230353408','Tirta_ka','2014-05-01 00:38:25','Other','Possibly Positive'
'Beberapa pemberitaan menyebutkan Jokowi akan memilih Jusuf Kalla (JK) sebagai calon wakil presiden http://t.co/b97RJGNK8h','461560059541983232','AnggieAdhiana','2014-05-01 00:37:48','Other','Possibly Negative'
'RT @muzakkir58: saya pilih jokowi tetep jadi gub jakarta RT @DeliaPK: Memilih itu dari hati bro!! Karena GUE CINTA NKRI..#gak boleh salah p?','461560022913150976','DeliaPK','2014-05-01 00:37:39','Other','Possibly Negative'
'Aamiiiin ya Rabb.. ~>@supersetiawan: @DeliaPK ya kalo gak suka Jokowi   pilih aja Anis Matta atau Fahri Hamzah  jd Capres...','461559966277435392','DeliaPK','2014-05-01 00:37:25','Other','Possibly Negative'
